"compet" "K" "fs" "fa" "probamating" "G" "b" "pmut" "mean_dist" "c" "run" "max.X.sex" "max.X.sex.t" "mix" "max.nb.sex" "max.nb.sex.t" "nb.all.end" "nb.sex.end" "X.all.end" "X.sex.end" "end.t" "mean.X.sex" "mean.X.asex" "sd.X.sex" "sd.X.asex" "seed"
"120" "_ded_" "28" "4" "2" "1" "18" "0.5" "0.005" "2.8" "0.8" "455" 58 28 0.491547514087477 23572 22 98655 4208 198 38 56 18.715066539924 98.3316569081072 11.9048138785374 53.4403830821013 24
"121" "_ded_" "28" "4" "2" "1" "20" "1" "0.005" "1.3" "0.8" "166" 41 77 0.534963557621211 20140 34 106644 4914 199 24 153 10.9546194546195 100.302968642485 7.37322986568469 54.5359993255715 24
"122" "_ded_" "28" "7" "2" "1" "9" "0.7" "5e-04" "0.7" "1" "53" 190 998 0.999225235196458 182400 606 180976 180843 199 189 1000 99.8306044469512 108.233082706767 57.7493113514969 58.5786039150563 24
"123" "_ded_" "28" "8" "4" "1" "10" "0.5" "5e-04" "1.7" "0.5" "242" 72 47 0.5099451418571 60744 38 215776 9612 199 29 86 13.6754057428215 104.253026716595 8.81678190207109 55.4083565009546 24
"124" "_ded_" "28" "9" "3" "1" "17" "0.5" "5e-04" "1.6" "0.5" "221" 190 1000 0.999396260680149 222430 350 216842 216714 199 190 1000 99.6955988076451 104.984375 57.6814522374774 56.346227839424 24
"125" "_ded_" "28" "9" "4" "1" "2" "0.3" "5e-05" "0.6" "1.2" "34" 199 305 0.0474998874836851 65413 131 222190 10554 199 199 305 193.565378055713 94.1082235536487 3.77417836856859 54.3519994203442 24
"126" "_ded_" "29" "10" "4" "1" "6" "1" "5e-04" "1.5" "0.5" "198" 190 999 0.998672255156674 294997 422 289262 288838 199 189 1000 99.616373191893 108.061320754717 57.7428242954379 52.7542678779542 24
"127" "_ded_" "29" "10" "7" "1" "3" "0.5" "0.005" "0.7" "0.8" "49" 22 13 0.273185621235658 22420 9 71863 2645 38 20 18 9.55160680529301 19.2547169811321 6.2686395479242 11.0126794632509 24
"128" "_ded_" "29" "5" "4" "1" "15" "1" "5e-05" "2" "0.8" "302" 59 44 0.143338402917464 38378 21 178963 7795 187 58 46 22.7613855035279 92.3760983361376 19.1911637707734 52.638333133431 24
"129" "_ded_" "29" "6" "3" "1" "11" "0.9" "5e-05" "2" "0.5" "297" 196 475 0.0577595951983636 170179 148 173141 7928 199 36 482 18.2762361251261 103.353380181947 24.8269068757879 55.9209674359164 24
"130" "_ded_" "29" "6" "4" "1" "12" "0.9" "5e-05" "0.8" "0.8" "69" 199 209 0.0454724444683098 52841 52 223476 10162 199 199 209 188.395000984058 94.0157748670973 7.40984900137684 54.9714275084267 24
"131" "_ded_" "29" "8" "2" "1" "6" "0.6" "0.005" "2.9" "1" "478" 190 1000 0.99476820679514 206565 179 203316 202252 199 190 1000 100.17459901509 99.8928571428571 57.8783126296877 57.3763776877763 24
"132" "_ded_" "29" "8" "4" "1" "4" "0.5" "5e-04" "2.8" "5" "470" 92 31 0.586393455476856 83764 28 229256 10446 199 50 56 28.057342523454 103.691248114803 14.3909266526289 56.5605954457914 24
"133" "_ded_" "29" "8" "5" "1" "15" "0.6" "0.005" "0.8" "0.5" "66" 39 31 0.0747737187001557 28910 16 107738 4063 89 39 31 23.8557715973419 41.8669303110682 12.6713317955214 24.7070370804542 24
"134" "_ded_" "29" "8" "5" "1" "6" "0.9" "5e-04" "2.6" "0.5" "420" 168 47 0.0924502046282928 144036 27 319957 11115 0 161 52 135.065946918579 98.0859533353624 19.9000622169369 56.2821434761948 24
"135" "_ded_" "30" "10" "3" "1" "18" "0.6" "5e-04" "2.4" "5" "380" 190 1000 0.999154747436976 272879 65 268915 268692 199 190 1000 99.2629330236851 92.6995515695067 57.7630573172819 52.8095707761744 24
"136" "_ded_" "30" "3" "2" "1" "15" "0.3" "0.005" "1.3" "1" "168" 19 21 0.0713665734400617 4820 11 14292 385 29 18 22 11.3818181818182 12.8465520960667 5.1206467098671 7.94404847015336 24
"137" "_ded_" "30" "5" "2" "1" "2" "0.6" "0.005" "2.2" "5" "339" 172 1000 0.968980892302903 112423 996 125524 110979 199 172 1000 90.0659404031393 168.737848057752 52.3636078402699 45.9999681735106 24
"138" "_ded_" "30" "5" "3" "1" "6" "0.6" "5e-04" "1.3" "0.8" "167" 48 48 0.0813875419619545 25666 24 82562 3360 111 48 48 20.428869047619 53.0543294361254 19.4563885850781 30.8534253305619 24
"139" "_ded_" "30" "6" "3" "1" "19" "0.4" "0.005" "0.6" "5" "41" 26 46 0.360321766861821 17427 30 45388 2041 56 24 67 13.6976972072513 28.0860728539461 7.0563029527659 16.2651431219498 24
"140" "_ded_" "30" "7" "5" "1" "7" "0.5" "5e-04" "0.8" "1" "72" 29 25 0.193565861145385 21692 19 67412 2371 49 19 30 9.91353859131168 24.852754416445 5.77895481371077 13.8465123589167 24
"141" "_ded_" "30" "9" "2" "1" "12" "1" "5e-05" "0.8" "1" "70" 190 999 0.999961320667141 274538 504 272981 272971 199 189 1000 99.7420861556722 86.6 57.6961933538234 59.5001400558576 24
"142" "_ded_" "30" "9" "2" "1" "5" "0.9" "5e-04" "0.7" "1.2" "58" 190 997 0.999524473495442 266015 983 262338 262223 199 189 1000 99.254657295508 97.5565217391304 57.5378511855407 63.6863464538333 24
"143" "_ded_" "30" "9" "4" "1" "17" "0.3" "5e-05" "1.8" "5" "274" 191 388 0.506448445171849 222848 99 233949 10540 199 55 503 18.1018975332068 103.485441499671 16.9809942766584 56.0248741999814 24
"144" "_ded_" "30" "9" "4" "1" "4" "0.6" "0.005" "2.5" "1.2" "403" 83 41 0.735301813774772 94365 40 239991 10815 199 33 194 15.3285251964864 103.824741683248 9.9567854394808 56.0279055029382 24
"145" "_ded_" "31" "4" "2" "1" "19" "0.6" "5e-05" "0.9" "0.5" "85" 116 228 0.155618780909253 47733 118 113548 5395 199 109 263 92.4713623725672 96.6879605743715 10.089039320094 58.35576197868 24
"146" "_ded_" "31" "5" "2" "1" "13" "0.2" "5e-04" "1.6" "0.5" "223" 199 599 0.0456475065872938 112235 309 122964 5613 198 199 599 187.277569926955 95.1796746512599 7.6990056153402 55.5468908391063 24
"147" "_ded_" "31" "5" "2" "1" "16" "0.6" "5e-05" "1" "0.8" "115" 190 997 0.999954627606077 140528 812 138578 138568 199 189 1000 99.2020668552624 71.6 57.7459391645368 63.6975492289757 24
"148" "_ded_" "31" "6" "2" "1" "3" "0.3" "0.005" "1" "1" "120" 190 1000 0.988806601310554 141461 957 142766 141159 199 190 1000 100.247061823901 101.871188550093 57.879177703693 56.0641218909732 24
"149" "_ded_" "31" "7" "3" "1" "15" "0.8" "5e-04" "2.3" "0.8" "348" 190 997 0.998396080903114 208283 950 204227 203918 199 189 1000 99.6912288272737 102.161812297735 58.0656741602956 54.4880515135555 24
"150" "_ded_" "31" "7" "3" "1" "18" "0.2" "5e-05" "1.4" "0.5" "177" 198 610 0.0458275386328755 173580 191 181388 8527 199 198 610 87.2181306438372 100.037573541747 88.1826510870086 55.4712023689657 24
"151" "_ded_" "31" "8" "4" "1" "15" "0.6" "5e-04" "2.9" "0.5" "471" 140 84 0.320602798708289 149095 42 239654 9182 199 130 111 102.989762578959 99.248524766566 26.190942638156 59.0024722618421 24
"152" "_ded_" "31" "8" "4" "1" "9" "0.2" "0.005" "2.9" "0.8" "474" 69 18 0.486947441698573 60093 16 228601 8572 199 51 35 25.2360009332711 102.431143167492 15.574854049086 56.7344376633517 24
"153" "_ded_" "31" "8" "6" "1" "17" "0.5" "0.005" "2.1" "0.8" "313" 42 12 0.237371800216793 36225 9 144230 3597 94 37 18 15.9496802891298 44.6222081588247 11.4551392274289 25.4272815297734 24
"154" "_ded_" "31" "9" "4" "1" "6" "1" "0.005" "2.9" "0.8" "473" 190 997 0.97702712455416 275703 586 277237 270589 199 189 1000 99.5844657395534 102.435018050542 57.6020951887988 60.7928508360346 24
"155" "_ded_" "32" "10" "5" "1" "2" "0.8" "0.005" "2.3" "1.2" "359" 95 62 0.213390681201544 120846 24 304172 12116 199 91 77 69.4075602509079 99.4959802229709 15.7232552833373 58.6501695669961 24
"156" "_ded_" "32" "5" "2" "1" "15" "0.8" "0.005" "0.5" "5" "22" 190 999 0.986588053703408 151252 772 150719 148701 199 189 1000 99.145338632558 98.1977205153617 57.8283144651195 56.3912869878666 24
"157" "_ded_" "32" "5" "2" "1" "3" "0.4" "5e-04" "0.7" "1" "56" 115 189 0.644718508197207 75273 179 127547 5693 199 76 435 63.0934480941507 101.430260803913 8.21639737397615 58.5335270609279 24
"158" "_ded_" "32" "6" "2" "1" "18" "0.7" "5e-04" "0.8" "1" "71" 190 999 0.999129291349776 179230 783 175649 175501 199 189 1000 99.2687961891955 95.9256756756757 57.7254387433436 56.2975683935226 24
"159" "_ded_" "32" "7" "2" "1" "14" "0.5" "0.005" "0.7" "1" "51" 190 1000 0.994008025647177 194577 649 192286 191127 199 190 1000 99.8357741187797 100.485763589301 57.796489982103 58.4288498657252 24
"160" "_ded_" "33" "4" "2" "1" "9" "0.6" "0.005" "1.7" "0.8" "248" 49 37 0.456230802983765 24983 32 91613 3796 154 32 69 15.8018967334036 75.9497022216655 9.86569930374505 42.0667312206318 24
"161" "_ded_" "33" "6" "2" "1" "20" "0.7" "0.005" "0.8" "1" "73" 190 1000 0.991607730571262 182764 412 181895 180383 199 190 1000 99.5272004568058 99.9186507936508 57.8010276739329 58.0015574886595 24
"162" "_ded_" "33" "7" "3" "1" "14" "1" "5e-05" "0.7" "0.5" "46" 190 999 0.999877060936796 234610 553 231799 231778 199 189 1000 99.0558940020192 72.1904761904762 57.9015512709389 54.1531338406366 24
"163" "_ded_" "33" "8" "2" "1" "2" "0.7" "5e-05" "1.5" "1.2" "213" 190 1000 0.999951229028482 237791 927 236481 236470 199 190 1000 99.3564849663805 95.7272727272727 57.8940388925369 48.5820767548916 24
"164" "_ded_" "33" "8" "5" "1" "11" "0.2" "5e-05" "3" "0.5" "485" 131 39 0.128138060708734 112519 23 429583 16787 0 119 44 59.1472568058617 104.880563280652 33.4990303445775 59.0253264923806 24
"165" "_ded_" "33" "9" "3" "1" "2" "0.7" "5e-04" "2.8" "0.5" "452" 190 998 0.998933700301381 267301 571 265273 265005 199 189 1000 98.8245919888304 96.3171641791045 57.5776074663492 58.7839324605245 24
"166" "_ded_" "34" "4" "2" "1" "5" "1" "5e-05" "1.9" "0.8" "283" 196 1000 0.202422999790476 137106 131 135600 28167 199 196 1000 164.645400646146 82.1909562238791 21.6394039316146 51.5909714708142 24
"167" "_ded_" "34" "5" "2" "1" "5" "0.8" "5e-05" "1.7" "1.2" "257" 190 1000 0.999915019904953 162427 494 160322 160308 199 190 1000 99.5013224542755 135.928571428571 57.5626938301459 50.8609934954151 24
"168" "_ded_" "34" "7" "3" "1" "14" "0.4" "5e-05" "2.2" "0.5" "325" 191 877 0.776085683206426 201921 72 200675 157482 199 189 1000 98.8095528377846 101.569166300095 57.3172650915123 58.7073296618186 24
"169" "_ded_" "34" "7" "5" "1" "8" "0.8" "5e-04" "0.9" "5" "106" 47 47 0.0515359029544121 29624 22 98742 4053 65 47 47 40.2176165803109 29.6141896101976 4.52524077711455 18.5853533636887 24
"170" "_ded_" "35" "3" "2" "1" "8" "0.5" "5e-05" "1.5" "5" "215" 40 55 0.190573284650766 15274 43 32038 1183 59 35 62 11.592561284869 28.7865175822395 9.60803802570042 17.1766950743103 24
"171" "_ded_" "35" "4" "2" "1" "17" "1" "0.005" "2.7" "0.5" "435" 59 44 0.495643431635389 35963 21 140424 6621 196 32 128 14.1418214771183 104.099482074393 9.6407825022525 55.8354130041761 24
"172" "_ded_" "35" "4" "2" "1" "18" "0.4" "0.005" "0.9" "5" "108" 24 31 0.438085878439673 12469 24 36760 1674 57 12 61 5.04599761051374 28.5688878755059 3.90667109060331 15.747243808328 24
"173" "_ded_" "35" "4" "3" "1" "14" "0.4" "5e-05" "0.8" "1.2" "75" 32 55 0.072219074598678 14240 26 39307 1555 55 31 56 11.4463022508039 25.1659514727697 11.8328737989137 14.7641962955141 24
"174" "_ded_" "35" "5" "2" "1" "10" "0.2" "5e-05" "2.2" "0.5" "327" 190 989 0.973797264183132 138199 549 136033 132072 199 189 1000 98.914667756981 125.555920222166 57.7093351661874 53.1860178131993 24
"175" "_ded_" "35" "5" "2" "1" "2" "0.4" "0.005" "1.2" "0.5" "144" 36 24 0.683341176470588 22506 23 139738 6450 199 23 78 10.9903875968992 103.973005821979 7.15711418517319 55.4880303019103 24
"176" "_ded_" "35" "6" "2" "1" "15" "1" "5e-04" "1.3" "0.5" "162" 190 1000 0.999168988853503 213835 540 210452 210277 199 190 1000 99.9641853364847 99.4685714285714 57.9294512889279 58.1851769024194 24
"177" "_ded_" "35" "6" "4" "1" "16" "0.6" "5e-05" "3" "0.8" "493" 183 65 0.0557086507807856 103943 31 258615 11917 198 181 66 158.912981455064 93.8719568054869 14.7345562146258 57.0204416998081 24
"178" "_ded_" "35" "8" "2" "1" "18" "0.3" "5e-05" "2.7" "1.2" "444" 190 1000 0.999944607544452 232093 188 226967 226953 199 190 1000 98.5142077875155 119 57.8979476902115 60.9842350372367 24
"179" "_ded_" "35" "9" "6" "1" "8" "0.5" "5e-05" "2.6" "0.8" "424" 190 62 0.0474888095384788 159187 29 387680 18427 199 190 62 172.615564117871 92.8571467259575 11.9481328161703 55.2847144352928 24
"180" "_ded_" "36" "10" "2" "1" "17" "0.5" "5e-05" "1.2" "5" "160" 190 994 0.999969982790133 316796 531 311235 311221 199 189 1000 99.1924259609731 116.785714285714 57.7119580514737 61.8200596911697 24
"181" "_ded_" "36" "10" "3" "1" "8" "0.3" "5e-04" "1.5" "5" "218" 190 999 0.999217420155218 293188 418 288689 288467 199 189 1000 99.296689049354 98.8603603603604 57.7125986433368 58.1127267457336 24
"182" "_ded_" "36" "3" "2" "1" "7" "0.5" "5e-04" "2.8" "0.5" "453" 41 26 0.258401949252227 15945 21 73866 2578 131 33 31 14.1163692785105 57.9337055324879 10.2973842841396 32.7905325635616 24
"183" "_ded_" "36" "4" "2" "1" "14" "0.4" "5e-04" "2.8" "1" "462" 97 73 0.226687451286048 50695 42 130925 5611 199 95 87 62.2427374799501 99.2647748854877 27.8955122974523 57.7077226054592 24
"184" "_ded_" "36" "8" "6" "1" "17" "0.8" "5e-05" "2.9" "0.8" "475" 198 62 0.0404611719396131 206273 34 406749 17083 198 198 62 180.559971901891 93.7235529915363 14.0940551355632 55.5892689898555 24
"185" "_ded_" "37" "3" "2" "1" "19" "0.4" "0.005" "1.8" "5" "275" 24 20 0.142083444771329 7424 13 21830 951 37 19 23 7.7739221871714 16.7669907562623 6.1238441031965 9.73645784967179 24
"186" "_ded_" "37" "3" "2" "1" "2" "0.8" "5e-05" "2" "0.5" "295" 39 27 0.300186296832954 17216 22 70157 1920 118 26 34 12.4510416666667 50.3928074211938 7.59739258626138 29.1139712987227 24
"187" "_ded_" "37" "4" "2" "1" "10" "0.6" "5e-04" "1.5" "1" "209" 82 123 0.0957013498502037 44492 66 130147 5910 199 82 123 64.4409475465313 94.5502869515523 14.0139118721127 57.4132567667384 24
"188" "_ded_" "37" "5" "2" "1" "19" "0.5" "5e-05" "1.6" "0.8" "229" 190 1000 0.999954077582644 163001 277 159701 159692 199 190 1000 99.8759048668687 109.555555555556 57.6982351053759 70.3848547471527 24
"189" "_ded_" "37" "6" "2" "1" "3" "1" "5e-05" "2.8" "1.2" "467" 190 998 0.999895449188306 225501 215 223066 223050 199 189 1000 99.1971755211836 115.75 57.9515003569376 57.6720614046929 24
"190" "_ded_" "37" "6" "4" "1" "4" "0.4" "5e-04" "2" "0.8" "301" 46 21 0.157182796779 36199 14 121676 4571 95 41 25 26.3690658499234 44.3096878869391 9.12627660697622 26.2156480637268 24
"191" "_ded_" "37" "7" "6" "1" "3" "0.9" "5e-05" "1.4" "0.8" "185" 60 39 0.0813562084844533 58035 18 240966 10278 128 60 39 45.4211908931699 61.3853039603274 10.4773843500313 37.4955863436096 24
"192" "_ded_" "37" "8" "5" "1" "15" "0.6" "0.005" "1.7" "1" "251" 35 15 0.367800632911392 39390 11 156381 7391 96 27 24 11.1729130023001 48.2180414792939 8.19466324555971 26.137035270278 24
"193" "_ded_" "37" "9" "2" "1" "16" "0.3" "5e-04" "0.9" "0.8" "90" 190 1000 0.999498118903677 276690 713 273678 273542 199 190 1000 99.7435092234465 88.8970588235294 57.898079322621 54.3947545689723 24
"194" "_ded_" "37" "9" "2" "1" "4" "0.8" "0.005" "2.5" "5" "410" 190 1000 0.995225278805412 313752 881 311630 310144 199 190 1000 99.4183734007429 99.4549125168237 57.715896136318 56.2675216504685 24
"195" "_ded_" "37" "9" "4" "1" "2" "0.8" "5e-04" "0.9" "5" "105" 190 999 0.996404246348545 313535 372 308183 306969 199 189 1000 99.2442266157169 107.411037891269 57.7978291912414 60.083329686853 24
"196" "_ded_" "38" "10" "5" "1" "13" "0.7" "5e-04" "1.2" "1.2" "158" 143 228 0.0621929585152838 236836 90 364741 16887 199 143 228 116.906851424172 98.2068137781943 22.0052733406403 58.7345764525548 24
"197" "_ded_" "38" "10" "6" "1" "17" "0.2" "0.005" "1.3" "5" "174" 34 22 0.168398485180433 39635 14 111650 4669 58 31 27 15.7543371171557 28.6182032323497 9.85617680563541 16.6319996098181 24
"198" "_ded_" "38" "4" "2" "1" "7" "0.4" "5e-05" "2.6" "0.5" "415" 135 105 0.0650585168906833 66162 55 144131 6642 199 135 105 108.680969587474 99.0542225196198 18.7753140851629 59.0708483804233 24
"199" "_ded_" "38" "6" "2" "1" "12" "1" "0.005" "2.5" "1" "401" 190 996 0.992453351762267 228195 299 227058 225326 199 189 1000 99.4136850607564 98.9618937644342 57.8933414743565 57.9667501906498 24
"200" "_ded_" "38" "7" "6" "1" "13" "0.6" "5e-04" "2.1" "1" "317" 62 23 0.0886962697528772 52455 15 183447 7730 94 61 24 43.7082794307891 44.7678881383133 10.3647114846719 27.191993303046 24
"201" "_ded_" "38" "9" "6" "1" "16" "0.3" "5e-05" "0.9" "0.8" "97" 199 156 0.0461644236831262 90974 50 402886 18599 199 199 156 191.410075810527 93.3496137001772 5.83366857026456 53.9494693353445 24
"202" "_ded_" "39" "10" "5" "1" "5" "0.4" "5e-04" "2.3" "0.5" "344" 123 55 0.122117579276265 154337 22 369322 13251 192 119 61 71.4203456342917 99.690508353671 39.5715951822669 57.5594916482744 24
"203" "_ded_" "39" "3" "2" "1" "17" "1" "5e-04" "0.8" "5" "84" 20 31 0.161949468452299 9937 20 24759 1119 36 19 37 11.2198391420912 16.4574450084602 6.31931471250167 10.271551348678 24
"204" "_ded_" "39" "7" "2" "1" "10" "0.3" "5e-04" "2.2" "0.8" "332" 190 1000 0.999429370310137 223267 613 220504 220380 199 190 1000 100.030569924676 92.7258064516129 57.6905677905634 59.7794508443059 24
"205" "_ded_" "40" "10" "6" "1" "4" "0.9" "0.005" "1.6" "1" "231" 58 20 0.383389349226339 91036 16 319661 13361 137 52 35 34.3731008158072 69.5431603003591 12.3847050870138 39.0571547628891 24
"206" "_ded_" "40" "10" "7" "1" "16" "0.9" "0.005" "2.4" "1.2" "375" 51 12 0.328731893984251 78254 10 298203 9042 117 37 21 16.9151736341517 57.4628770823175 11.3326585243172 31.8371984670759 24
"207" "_ded_" "40" "3" "2" "1" "19" "1" "5e-04" "2.6" "1" "426" 46 30 0.19033767168476 22157 20 71044 3071 104 44 35 23.999023119505 48.34468097627 12.7505891422852 28.3321801598569 24
"208" "_ded_" "40" "5" "3" "1" "15" "0.9" "5e-05" "2.2" "1" "336" 198 118 0.0425037876999541 133557 71 234085 10126 199 198 118 178.498814931859 94.9821261927406 13.3012409549318 56.0943448584934 24
"209" "_ded_" "40" "6" "3" "1" "20" "0.6" "5e-05" "2.5" "0.8" "393" 191 237 0.425450639813766 216856 68 228589 10065 199 44 346 16.9468455042226 103.571026523402 13.1707877695853 56.1544756502724 24
"210" "_ded_" "40" "6" "4" "1" "10" "0.6" "0.005" "2.5" "0.5" "384" 51 13 0.38374294072556 43790 11 239208 9390 186 45 20 21.1719914802982 85.8110026194641 13.344295163688 48.2570711294362 24
"211" "_ded_" "40" "7" "6" "1" "9" "0.4" "5e-04" "2.7" "0.5" "434" 62 14 0.207730845642222 58650 10 291634 9297 153 60 17 35.3762504033559 69.5678001820519 16.4270275095002 40.1857528190117 24
"212" "_ded_" "5" "10" "2" "1" "20" "0.3" "5e-05" "2" "0.8" "300" 192 732 1 39071 492 37696 37694 199 190 1000 100.93274791744 83.5 57.6544735748164 113.844191771034 24
"214" "_ded_" "5" "5" "2" "1" "11" "0.7" "0.005" "2.7" "5" "446" 29 22 0.875360923965351 2932 20 11161 507 129 8 60 3.58185404339251 65.5703960953633 2.41755480998611 35.5962352641354 24
"215" "_ded_" "5" "5" "2" "1" "17" "0.7" "5e-04" "2.1" "5" "323" 61 79 0.984414278531926 6825 87 16969 786 198 9 225 4.16412213740458 101.586356052648 2.75399611087126 55.158880565745 24
"216" "_ded_" "5" "5" "2" "1" "7" "0.5" "5e-05" "1.1" "1" "139" 22 44 0.957120980091884 2197 40 10305 479 188 7 177 2.96659707724426 97.2472013026664 2.05136221361706 52.9933468847689 24
"217" "_ded_" "5" "7" "2" "1" "11" "0.5" "5e-05" "0.8" "0.8" "67" 191 996 0.999920707290965 28076 452 27272 27270 199 189 1000 99.2668500183352 172 57.3466782170274 0 24
"218" "_ded_" "5" "9" "6" "1" "16" "0.4" "0.005" "3" "0.5" "486" 42 13 0.325 6243 9 23459 418 86 35 16 23.5622009569378 45.4458139837681 9.41106073771283 26.189109767845 24
"219" "_ded_" "6" "10" "3" "1" "19" "0.4" "0.005" "2" "5" "308" 191 983 0.993093086358846 49182 412 48954 48584 199 190 1000 99.9384365223119 99.1378378378378 57.769466131922 58.501105316273 24
"220" "_ded_" "6" "6" "4" "1" "15" "0.7" "0.005" "2.6" "1" "427" 24 9 0.393880926130099 3135 5 12348 293 59 13 15 4.23549488054608 30.3837411862298 3.95208929192874 16.5048997287157 24
"221" "_ded_" "6" "6" "4" "1" "18" "0.5" "5e-05" "0.8" "1.2" "74" 49 78 0.0436356520888367 4309 42 10236 446 47 49 78 45.872197309417 22.3868232890705 1.8948275226935 13.4786168688914 24
"222" "_ded_" "6" "9" "3" "1" "9" "0.9" "5e-05" "2.5" "5" "408" 191 988 0.99983044021958 52380 334 50496 50491 199 190 1000 100.24390485433 53.8 57.3651442984901 60.8210489879943 24
"223" "_ded_" "7" "3" "2" "1" "14" "0.6" "5e-05" "1.7" "0.8" "246" 12 9 1 1026 1 1385 21 17 8 62 2 8.70014662756598 2.68328157299975 5.77280542229123 24
"224" "_ded_" "7" "4" "3" "1" "7" "0.8" "0.005" "1.8" "1.2" "272" 16 11 0.352009744214373 1778 7 5386 213 30 9 14 3.24413145539906 15.1571621882853 3.11819460065334 8.36254617255959 24
"225" "_ded_" "7" "5" "3" "1" "5" "0.2" "0.005" "0.9" "1.2" "104" 13 15 0.147387226440375 1538 5 3622 143 20 12 16 8.68531468531468 9.80540385168152 1.93346940745685 6.32194663991088 24
"226" "_ded_" "7" "7" "2" "1" "11" "0.2" "5e-05" "0.5" "1.2" "19" 191 854 0.999943607962556 37475 813 35952 35950 198 189 1000 98.9472044506259 0 57.8465136205978 0 24
"227" "_ded_" "7" "9" "4" "1" "19" "0.9" "5e-04" "3" "1" "497" 191 965 0.99574364162858 61572 704 59900 59492 199 189 1000 99.6515665971895 97.1642156862745 57.3711884771791 64.415916615292 24
"228" "_ded_" "7" "9" "5" "1" "14" "0.6" "5e-04" "2" "0.8" "298" 118 60 0.123472375171228 20057 37 58491 2425 199 116 66 101.687010309278 92.1945920878964 7.35389708388948 58.5832075383511 24
"229" "_ded_" "8" "10" "2" "1" "4" "0.8" "5e-04" "0.9" "0.5" "87" 191 1000 0.999480548652936 76107 315 74516 74476 199 191 1000 100.073218217949 90.5 57.9330919122832 60.0444279957211 24
"230" "_ded_" "8" "10" "7" "1" "4" "0.4" "5e-05" "1.7" "5" "260" 199 133 0.0477357248004959 20946 65 105528 4939 199 198 135 190.992913545252 92.9459085983557 4.86922440320816 53.2477312203232 24
"231" "_ded_" "8" "3" "2" "1" "16" "0.7" "0.005" "1.3" "0.5" "164" 12 10 0.50796178343949 1089 8 3532 67 27 9 18 5.65671641791045 13.0282828282828 2.63744733571417 8.29906552175025 24
"232" "_ded_" "8" "3" "2" "1" "16" "0.8" "0.005" "2.5" "0.5" "386" 16 13 0.418103448275862 1429 8 6175 181 40 10 18 4.16574585635359 23.9210877544211 3.45368372121179 16.5888315835333 24
"233" "_ded_" "8" "5" "2" "1" "16" "0.4" "0.005" "2.6" "1" "425" 38 23 0.882325141776938 6317 24 29517 1281 199 13 85 5.85948477751756 103.894885961184 4.06477890503757 55.3954471964211 24
"234" "_ded_" "8" "8" "2" "1" "15" "0.5" "0.005" "2.3" "1" "355" 191 988 0.995552087397581 56199 676 53657 53371 199 190 1000 99.5776545314871 96.6818181818182 57.8396838003518 57.9606050558222 24
